,CAL,CNC,GR,HRD,HRM,PE,ZDEN,DTC,DTS
22323,8.5781,0.1017,4.501,3.2841,3.2325,0.0494,2.5473,64.238,119.3378
22324,8.5781,0.1003,4.8758,3.3634,3.3091,0.0507,2.549,63.8044,118.9038
22325,8.5781,0.0987,4.3496,3.4413,3.4114,0.0514,2.5502,63.3997,118.5342
22326,8.5781,0.0972,4.6051,3.514,3.5024,0.0514,2.5505,63.0172,118.2136
22327,8.5781,0.0963,4.1556,3.5876,3.6025,0.05,2.5486,62.6346,117.893
22328,8.5781,0.0959,3.8761,3.6512,3.6858,0.0469,2.5447,62.3512,117.695
22329,8.5781,0.0952,3.6532,3.719,3.7586,0.0426,2.5411,62.1593,117.6105
22330,8.5781,0.0935,3.1915,3.8024,3.8928,0.0394,2.5416,61.9675,117.5259
22331,8.5781,0.0906,3.3198,4.0008,4.1476,0.0392,2.5475,61.833,117.5546
22332,8.5781,0.0867,3.6846,4.118,4.2988,0.0413,2.5568,61.7628,117.7101
22333,8.5781,0.0824,3.4811,4.2052,4.4555,0.0444,2.5671,61.6926,117.8657
22334,8.5781,0.0788,3.0653,4.3386,4.6642,0.0472,2.5766,61.6658,118.1244
22335,8.5781,0.0762,3.6026,4.3939,4.7981,0.0494,2.5845,61.6981,118.5233
22336,8.5781,0.0743,4.6052,4.4642,4.9149,0.0506,2.5894,61.7304,118.9223
22337,8.5781,0.0725,4.7052,4.548,5.0279,0.0506,2.5908,61.7869,119.2917
22338,8.5781,0.0708,4.6831,4.5981,5.1144,0.05,2.5895,61.8837,119.612
22339,8.5781,0.0694,5.3494,4.6449,5.1802,0.0495,2.5873,61.9805,119.9322
22340,8.5781,0.0684,6.8798,4.6388,5.1775,0.0499,2.586,62.1153,120.2514
22341,8.5781,0.0673,8.2821,4.6204,5.1511,0.0507,2.5853,62.3281,120.5686
22342,8.5781,0.066,9.7605,4.6326,5.1757,0.0508,2.5854,62.5409,120.8858
22343,8.5781,0.0644,10.7481,4.6224,5.1675,0.0498,2.5861,62.7706,121.0916
22344,8.5781,0.0627,10.9619,4.6163,5.1711,0.0483,2.589,63.0438,121.0101
22345,8.5781,0.0612,9.4032,4.598,5.1602,0.0473,2.5947,63.317,120.9286
22346,8.5781,0.0606,7.9138,4.5839,5.1529,0.0474,2.6022,63.5857,120.9055
22347,8.5781,0.0609,6.2157,4.6001,5.193,0.0481,2.6096,63.8395,121.0763
22348,8.5781,0.0623,4.2923,4.5361,5.0938,0.0491,2.6155,64.0932,121.2471
22349,8.5781,0.0638,3.5842,4.5243,5.0796,0.0498,2.6187,64.3292,121.3983
22350,8.5781,0.0647,3.2372,4.4989,5.0445,0.05,2.6188,64.4859,121.4624
22351,8.5781,0.0642,2.4717,4.4583,4.9957,0.0499,2.6169,64.6426,121.5266
22352,8.5781,0.0629,2.3341,4.4507,5.0365,0.0502,2.6153,64.8011,121.6548
22353,8.5781,0.0623,2.0653,4.4165,4.9802,0.051,2.6152,64.9708,122.1923
22354,8.5781,0.0647,1.7081,4.3532,4.8885,0.0521,2.6165,65.1406,122.7298
22355,8.5781,0.0711,2.4245,4.2878,4.7498,0.054,2.618,65.3191,123.2705
22356,8.5781,0.0788,2.6029,4.2628,4.7243,0.0567,2.6174,65.5891,123.8444
22357,8.5781,0.0856,2.6967,4.2486,4.7116,0.0596,2.6128,65.8592,124.4184
22358,8.5781,0.092,2.7258,4.1997,4.6645,0.0618,2.6034,66.1282,124.9907
22359,8.5781,0.0987,2.712,4.1585,4.6104,0.0628,2.5901,66.3713,125.5224
22360,8.5781,0.1052,2.3416,4.1348,4.5633,0.0628,2.5752,66.6145,126.0541
22361,8.5781,0.1101,2.4933,4.0426,4.3985,0.0619,2.5596,66.8597,126.5903
22362,8.5781,0.1137,2.7409,3.8633,4.0657,0.0603,2.5447,66.8605,126.7326
22363,8.5781,0.1161,3.1246,3.6901,3.7428,0.0585,2.5323,66.8613,126.876
22364,8.5781,0.1164,3.1452,3.5678,3.5037,0.0569,2.523,66.8621,127.0194
22365,8.6016,0.1145,3.0456,3.5217,3.4148,0.0557,2.5173,66.7445,126.6566
22366,8.5781,0.112,2.8394,3.481,3.3419,0.055,2.5146,66.6199,126.2635
22367,8.5781,0.1098,3.0595,3.4473,3.3177,0.0552,2.5148,66.4952,125.8704
22368,8.5781,0.1077,2.93,3.419,3.3011,0.056,2.5173,66.1947,125.2797
22369,8.5781,0.105,2.8889,3.3874,3.2693,0.0564,2.5209,65.8738,124.666
22370,8.5781,0.1009,2.9768,3.3886,3.2557,0.0553,2.5243,65.5528,124.0522
22371,8.5781,0.0967,2.635,3.4068,3.2863,0.0525,2.527,65.2283,123.3794
22372,8.5781,0.0938,2.563,3.4092,3.2981,0.0493,2.5296,64.9032,122.696
22373,8.5781,0.0919,2.6353,3.4288,3.3177,0.0472,2.5327,64.2286,121.6277
22374,8.5781,0.0901,2.5054,3.4585,3.3614,0.0469,2.5367,63.8729,121.3178
22375,8.5781,0.0875,2.8285,3.5077,3.4458,0.0481,2.5415,63.5172,121.0079
22376,8.5781,0.0838,3.7349,3.5854,3.5696,0.0497,2.5467,63.382,120.7492
22377,8.5781,0.0793,4.6282,3.6664,3.6828,0.0502,2.5515,63.3197,120.5073
22378,8.5781,0.0746,5.4441,3.81,3.8709,0.0484,2.5548,63.2574,120.2654
22379,8.5781,0.0704,5.7985,3.9376,4.0711,0.0446,2.557,63.2676,120.0508
22380,8.5781,0.0676,6.7045,4.0656,4.2847,0.0404,2.5598,63.3083,119.8477
22381,8.5781,0.0669,6.8397,4.2562,4.648,0.0387,2.5672,63.3491,119.6445
22382,8.5781,0.068,5.893,4.4567,4.9844,0.0412,2.5797,63.3087,119.3997
22383,8.5781,0.0697,5.0247,4.7954,5.5021,0.0457,2.5915,63.2258,119.133
22384,8.5781,0.071,4.0617,4.9876,5.7478,0.0493,2.5974,63.1428,118.8663
22385,8.5781,0.0711,3.4829,5.1768,6.0174,0.051,2.5961,63.0429,118.6304
22386,8.5781,0.0698,3.6818,5.2672,6.1198,0.0512,2.5903,62.932,118.4144
22387,8.5781,0.0672,3.5503,5.358,6.243,0.0505,2.5837,62.8212,118.1984
22388,8.5781,0.064,3.9687,5.4676,6.352,0.0491,2.5795,62.6613,117.9838
22389,8.5781,0.0614,4.7344,5.5871,6.4634,0.0471,2.579,62.463,117.7701
22390,8.5781,0.06,5.1017,5.7371,6.6336,0.045,2.582,62.2646,117.5565
22391,8.5781,0.0594,5.2446,5.7936,6.7149,0.044,2.5878,62.1366,117.3164
22392,8.5781,0.0584,5.2394,5.839,6.6913,0.0449,2.5947,62.0759,117.0508
22393,8.5781,0.0565,5.1247,5.8818,6.7192,0.0466,2.6003,62.0152,116.7853
22394,8.5781,0.0541,4.9817,5.9097,6.7968,0.0478,2.6047,61.9627,116.4982
22395,8.5781,0.0521,5.8794,5.9472,6.863,0.0486,2.6089,61.9199,116.1861
22396,8.5781,0.0517,6.044,5.9629,6.9301,0.0493,2.6141,61.8771,115.874
22397,8.5781,0.0536,6.7693,5.9787,7.0193,0.0502,2.6205,61.9021,115.6393
22398,8.5781,0.0575,5.8045,5.9159,7.1567,0.0509,2.6249,62.0227,115.5133
22399,8.5781,0.0628,5.2549,5.8881,7.2651,0.0507,2.624,62.1432,115.3874
22400,8.5781,0.0695,4.3282,5.7906,7.2067,0.0504,2.6189,62.3234,115.4
22401,8.6016,0.0783,4.2529,5.7046,7.089,0.0511,2.6116,62.6063,115.6512
22402,8.5781,0.0894,4.2526,5.521,6.7584,0.0524,2.6021,62.8891,115.9023
22403,8.5781,0.1015,4.382,5.2348,6.4895,0.0534,2.59,63.1778,116.2125
22404,8.5781,0.1122,4.3811,5.0174,6.1923,0.0542,2.576,63.4789,116.6486
22405,8.5781,0.1191,4.0537,4.7655,5.8521,0.0563,2.5619,63.7799,117.0848
22406,8.5781,0.1208,3.8994,4.5599,5.5563,0.0601,2.5484,64.0616,117.4719
22407,8.5781,0.1176,3.1562,4.3869,5.2519,0.0633,2.5348,64.2914,117.7274
22408,8.6016,0.1083,2.6251,4.1238,4.7499,0.0628,2.5205,64.5211,117.983
22409,8.625,0.1018,2.2463,3.9469,4.4074,0.0576,2.5078,64.7135,118.1647
22410,8.6016,0.1003,1.9757,3.3802,3.3254,0.0506,2.5014,64.7765,118.0899
22411,8.625,0.0956,2.1973,3.1082,2.9264,0.0463,2.5047,64.8395,118.015
22412,8.625,0.0945,2.677,2.8681,2.5517,0.0464,2.5152,64.8627,117.9339
22413,8.6094,0.0955,2.7082,2.7143,2.3086,0.0487,2.5264,64.6991,117.8237
22414,8.5781,0.0918,2.3393,2.6356,2.1777,0.0504,2.5335,64.5356,117.7134
22415,8.625,0.0844,2.383,2.7268,2.4439,0.05,2.5363,64.3605,117.6142
22416,8.5781,0.0838,3.0261,2.8776,2.8098,0.0478,2.5383,64.1072,117.5907
22417,8.5781,0.082,3.3425,2.9133,2.8642,0.0451,2.5429,63.8539,117.5673
22418,8.5781,0.0823,3.8833,2.8555,2.7713,0.0445,2.5516,63.6126,117.5603
22419,8.5781,0.084,4.5029,2.8191,2.6888,0.0468,2.5623,63.5107,117.745
22420,8.5781,0.0869,5.8047,2.8264,2.6948,0.0505,2.5707,63.4088,117.9297
22421,8.5781,0.0907,6.4834,2.8954,2.8777,0.0531,2.5733,63.3164,118.1207
22422,8.5781,0.095,5.498,3.0127,3.2612,0.0534,2.5701,63.5159,118.5062
22423,8.5781,0.0988,4.2597,3.1003,3.4496,0.0523,2.5638,63.7154,118.8917
22424,8.5781,0.1014,4.2328,3.1212,3.5316,0.0512,2.557,63.9149,119.2773
22425,8.5781,0.1028,4.1077,3.1629,3.6476,0.0512,2.5508,64.4199,119.7493
22426,8.5781,0.1037,4.115,3.1607,3.7014,0.0519,2.5448,64.93,120.2227
22427,8.5781,0.1054,4.0243,3.1382,3.6718,0.0527,2.5391,65.4402,120.6962
22428,8.5938,0.1052,4.2148,3.1076,3.6117,0.0531,2.5349,65.8617,121.2981
22429,8.625,0.1117,4.692,3.065,3.518,0.0529,2.5326,66.277,121.9089
22430,8.5781,0.1155,5.3027,3.0255,3.4395,0.0528,2.5317,66.6924,122.5197
22431,8.625,0.1164,5.7651,2.9527,3.3037,0.0532,2.53,67.02,123.1398
22432,8.625,0.1205,5.294,2.8851,3.2117,0.0545,2.5264,67.3365,123.761
22433,8.625,0.1244,4.8784,2.8319,3.1378,0.0565,2.5212,67.6529,124.3823
22434,8.6016,0.1272,4.475,2.7213,2.9886,0.0581,2.5149,67.8988,124.9515
22435,8.625,0.1287,4.2303,2.587,2.7524,0.0585,2.5081,68.1312,125.5108
22436,8.625,0.129,3.6792,2.5049,2.604,0.0575,2.5015,68.3635,126.0702
22437,8.625,0.1282,2.9001,2.4396,2.5158,0.0555,2.4961,68.5012,126.4187
22438,8.625,0.1262,3.1669,2.3738,2.4364,0.0531,2.4924,68.6139,126.7118
22439,8.625,0.1234,3.0341,2.3021,2.3698,0.0505,2.4901,68.7266,127.0049
22440,8.625,0.1214,2.8374,2.2488,2.312,0.0474,2.4886,68.8077,127.1722
22441,8.625,0.1215,3.4666,2.1976,2.2432,0.0442,2.4884,68.8778,127.2961
22442,8.625,0.124,3.754,2.1539,2.1801,0.0423,2.4903,68.948,127.42
22443,8.625,0.1276,3.9206,2.1271,2.1364,0.0425,2.4935,68.9883,127.4781
22444,8.5781,0.1335,3.7129,2.1037,2.1153,0.0447,2.4964,69.0154,127.5073
22445,8.625,0.1312,3.1544,2.093,2.111,0.0474,2.4963,69.0426,127.5365
22446,8.625,0.1302,3.6909,2.0774,2.0884,0.049,2.4923,69.0654,127.5384
22447,8.625,0.128,4.533,2.0752,2.1105,0.0489,2.4862,69.0857,127.5254
22448,8.625,0.1248,4.4247,2.0763,2.1195,0.0473,2.4807,69.1061,127.5124
22449,8.625,0.1191,3.9992,2.093,2.1284,0.0467,2.483,69.112,127.4801
22450,8.625,0.1134,3.5737,2.1015,2.1253,0.0461,2.4853,69.1082,127.435
22451,8.625,0.1053,3.3874,2.11,2.1222,0.0476,2.4956,69.1045,127.3898
22452,8.625,0.0967,3.4128,2.1122,2.0757,0.0483,2.5077,69.0634,127.2448
22453,8.6016,0.092,3.8651,2.126,2.0429,0.0466,2.5189,68.9921,127.0186
22454,8.5781,0.0863,3.7315,2.1469,2.0363,0.0435,2.5293,68.9207,126.7924
22455,8.5781,0.0828,3.7762,2.1681,2.045,0.0421,2.5407,68.6418,126.426
22456,8.5781,0.081,3.1909,2.2129,2.0648,0.0438,2.553,68.1581,125.9213
22457,8.5781,0.0803,2.396,2.2652,2.1227,0.047,2.5641,67.6744,125.4166
22458,8.5781,0.0794,2.3894,2.3379,2.2031,0.0496,2.5724,67.2094,124.7659
22459,8.5781,0.0771,3.1301,2.5701,2.4689,0.0508,2.5787,66.7667,123.9405
22460,8.5781,0.0734,3.8075,2.6841,2.6138,0.0502,2.5832,66.324,123.1151
22461,8.625,0.0665,3.7451,2.8541,2.8266,0.0486,2.5868,65.8192,122.2955
22462,8.5781,0.0669,3.6384,3.134,3.3083,0.0471,2.5902,65.224,121.4843
22463,8.5781,0.0667,3.6876,3.4231,3.8627,0.0471,2.5946,64.6288,120.6731
22464,8.5781,0.0685,3.3418,3.62,4.1649,0.0492,2.5994,64.1608,119.9839
22465,8.5781,0.0715,4.1015,3.7535,4.3,0.0519,2.6017,63.9194,119.5121
22466,8.5781,0.075,4.8243,3.9317,4.461,0.0532,2.5988,63.678,119.0403
22467,8.5781,0.0787,5.927,4.039,4.5154,0.0527,2.591,63.4217,118.584
22468,8.5781,0.0813,9.3102,4.1452,4.5846,0.0517,2.5814,63.1324,118.162
22469,8.5781,0.0819,10.1754,4.2451,4.6911,0.0516,2.5734,62.8431,117.7399
22470,8.5781,0.0798,10.0188,4.3257,4.8302,0.0518,2.5669,62.6128,117.3363
22471,8.5781,0.0764,7.7206,4.4318,4.9215,0.0506,2.5612,62.5478,116.9841
22472,8.6016,0.0707,5.6393,4.5164,4.9923,0.0477,2.5571,62.4827,116.6318
22473,8.5781,0.072,3.7865,4.6124,5.109,0.0448,2.5562,62.3902,116.2885
22474,8.5781,0.0714,3.2107,4.6697,5.117,0.0435,2.56,62.1977,115.9778
22475,8.5781,0.0712,3.1583,4.6573,5.0356,0.044,2.5679,62.0053,115.6671
22476,8.6016,0.0686,2.621,4.6552,4.9462,0.0455,2.5765,61.8469,115.3866
22477,8.6016,0.0731,2.043,4.6062,4.8024,0.0472,2.5832,61.8581,115.2562
22478,8.5781,0.0754,2.3769,4.588,4.7069,0.0488,2.5871,61.8694,115.1258
22479,8.5781,0.0776,3.0359,4.5659,4.6145,0.05,2.5886,61.8963,115.0281
22480,8.5781,0.0789,2.8932,4.5067,4.4874,0.0502,2.587,62.0391,115.1708
22481,8.5781,0.0798,2.4014,4.4969,4.4347,0.0493,2.582,62.1819,115.3134
22482,8.5781,0.0811,2.7018,4.4775,4.4369,0.0484,2.5759,62.328,115.4745
22483,8.5781,0.0831,2.5799,4.4698,4.442,0.0485,2.5705,62.5156,115.8745
22484,8.5781,0.0853,2.742,4.5204,4.52,0.0495,2.5662,62.7032,116.2744
22485,8.5781,0.0871,3.6875,4.554,4.6444,0.0506,2.5627,62.8912,116.6723
22486,8.5781,0.0878,4.6126,4.592,4.7322,0.0507,2.5601,63.092,116.9821
22487,8.5781,0.0876,5.208,4.6163,4.786,0.05,2.559,63.2928,117.2919
22488,8.5781,0.0868,5.3899,4.6082,4.7787,0.0488,2.5607,63.4936,117.6017
22489,8.5781,0.0855,5.0227,4.6021,4.8079,0.0477,2.565,63.6229,117.9484
22490,8.5781,0.0833,4.9658,4.6163,4.8079,0.0467,2.5695,63.7505,118.296
22491,8.5781,0.0804,4.3466,4.5659,4.7723,0.0459,2.5728,63.878,118.6436
22492,8.5781,0.0777,3.9153,4.5263,4.6865,0.0459,2.5752,63.9791,118.7768
22493,8.5781,0.0756,4.4963,4.4718,4.5628,0.0469,2.578,64.0782,118.8933
22494,8.5781,0.0747,4.7688,4.4222,4.4334,0.0484,2.5811,64.1772,119.0098
22495,8.5781,0.0749,4.1846,4.3642,4.3477,0.0497,2.5834,64.2241,119.0427
22496,8.5781,0.0756,3.9713,4.3367,4.2782,0.0502,2.5838,64.2638,119.0642
22497,8.5781,0.0765,4.217,4.2968,4.1922,0.0502,2.5816,64.3036,119.0857
22498,8.5781,0.0778,4.9436,4.2663,4.1517,0.0503,2.5773,64.3791,119.1374
22499,8.5781,0.0797,4.6502,4.2842,4.1855,0.0507,2.5732,64.4617,119.1952
22500,8.5781,0.0818,4.2385,4.3058,4.2277,0.0509,2.57,64.5444,119.2531
22501,8.5781,0.0841,4.0589,4.3276,4.3145,0.0505,2.5674,64.5189,119.3015
22502,8.5781,0.0862,4.408,4.3865,4.4565,0.0493,2.5652,64.4635,119.3474
22503,8.5781,0.0879,5.167,4.4165,4.4843,0.0474,2.5637,64.4081,119.3933
22504,8.5781,0.0887,4.6113,4.4108,4.5192,0.0458,2.5639,64.4492,119.4903
22505,8.5781,0.0883,4.3291,4.4468,4.5528,0.0458,2.5655,64.525,119.6056
22506,8.5781,0.0867,4.255,4.409,4.5551,0.0472,2.568,64.6009,119.7209
22507,8.5781,0.0848,4.4682,4.424,4.5906,0.0494,2.57,64.5365,119.735
22508,8.625,0.0837,4.4229,4.4507,4.6544,0.0518,2.571,64.4083,119.7032
22509,8.6016,0.0812,4.7908,4.4184,4.6236,0.0533,2.5706,64.2801,119.6713
22510,8.5781,0.0852,4.0199,4.3459,4.4774,0.0537,2.5698,64.2542,119.7286
22511,8.5781,0.0855,3.0257,4.2451,4.2961,0.0529,2.5699,64.2859,119.8361
22512,8.5781,0.0841,3.1287,4.1945,4.2104,0.051,2.5708,64.3177,119.9436
22513,8.5781,0.0815,2.5986,4.1585,4.1781,0.0479,2.5709,64.3665,119.9869
22514,8.5781,0.0786,2.1894,4.118,4.1222,0.045,2.5703,64.427,119.9859
22515,8.5781,0.0764,2.8024,4.108,4.1307,0.0437,2.57,64.4876,119.9848
22516,8.5781,0.0753,3.2185,4.1298,4.1589,0.0445,2.5701,64.5328,119.9698
22517,8.5781,0.0755,3.3474,4.1147,4.1748,0.0464,2.5695,64.565,119.943
22518,8.5781,0.0769,3.5877,4.0848,4.1346,0.0482,2.5673,64.5973,119.9163
22519,8.5781,0.0789,3.1973,4.0407,4.045,0.0491,2.564,64.5316,119.7834
22520,8.5781,0.0811,2.8489,4.0801,4.1557,0.0491,2.5603,64.366,119.5424
22521,8.5781,0.0831,3.3034,4.118,4.2768,0.0477,2.5576,64.2005,119.3015
22522,8.5781,0.0845,3.9015,4.1348,4.3141,0.0451,2.5569,64.0931,119.0919
22523,8.5781,0.0843,4.1605,4.1366,4.3423,0.0422,2.5599,64.0576,118.9212
22524,8.5781,0.0815,4.5151,4.0881,4.2426,0.0409,2.567,64.0221,118.7505
22525,8.5781,0.0767,4.0218,4.0585,4.2022,0.042,2.5761,64.011,118.6409
22526,8.5781,0.0722,4.098,3.9957,4.1119,0.0448,2.5831,64.0364,118.6234
22527,8.5781,0.0704,4.2027,3.9704,4.0615,0.048,2.5849,64.0618,118.6058
22528,8.5781,0.0726,3.517,3.9704,4.0814,0.0506,2.5804,64.1456,118.7062
22529,8.5781,0.0782,3.009,4.0005,4.1366,0.0524,2.5707,64.3371,119.0244
22530,8.5781,0.086,3.0608,4.0542,4.2948,0.0536,2.5586,64.5287,119.3426
22531,8.5781,0.0946,3.823,4.1147,4.4858,0.054,2.5469,64.6986,119.6176
22532,8.5781,0.102,4.4884,4.1147,4.4755,0.053,2.536,64.8187,119.7937
22533,8.5781,0.1066,4.3217,4.0651,4.3483,0.051,2.5276,64.9388,119.9698
22534,8.5781,0.1075,4.2476,3.9736,4.0975,0.0485,2.5235,65.0327,120.1315
22535,8.625,0.1017,4.4058,3.8378,3.7835,0.0461,2.5258,65.0503,120.2511
22536,8.6016,0.0988,3.97,3.7177,3.4986,0.045,2.5356,65.068,120.3708
22537,8.5781,0.0909,3.0335,3.6897,3.4148,0.0457,2.5516,65.0812,120.4499
22538,8.5781,0.0817,2.8374,3.7374,3.4607,0.0469,2.5706,65.0775,120.3745
22539,8.5781,0.0711,3.547,3.7645,3.5055,0.0476,2.5898,65.0737,120.299
22540,8.5781,0.0605,2.4974,3.8723,3.6921,0.0487,2.6093,65.0763,120.2307
22541,8.5781,0.0514,2.4095,4.0988,4.0976,0.052,2.6278,65.1123,120.2003
22542,8.5781,0.0462,2.4671,4.4123,4.6757,0.058,2.6425,65.1484,120.1699
22543,8.5781,0.0452,2.9202,4.7038,5.1255,0.064,2.6485,65.169,120.1134
22544,8.5781,0.0474,3.2511,4.9957,5.6461,0.067,2.6438,65.0672,119.8497
22545,8.5781,0.0518,3.376,5.2498,6.208,0.0666,2.6305,64.9654,119.5859
22546,8.5781,0.0572,3.682,5.4111,6.474,0.064,2.6142,64.8495,119.3129
22547,8.5781,0.063,4.4723,5.4621,6.5789,0.0605,2.5977,64.5259,118.9048
22548,8.5781,0.0687,4.208,5.4648,6.4609,0.0569,2.5832,64.2023,118.4968
22549,8.5781,0.0735,3.5342,5.4298,6.2154,0.054,2.5723,63.8745,118.0871
22550,8.5781,0.0772,3.125,5.3265,5.9372,0.0522,2.5658,63.2838,117.5769
22551,8.5781,0.0801,3.4292,5.237,5.6512,0.051,2.5635,62.6931,117.0667
22552,8.5781,0.0824,2.6522,5.1324,5.3903,0.0494,2.5633,62.1024,116.5564
22553,8.5781,0.0839,2.605,5.0864,5.2171,0.0471,2.5629,61.748,116.1958
22554,8.5781,0.0844,2.7776,4.9664,4.986,0.0447,2.5626,61.4016,115.8402
22555,8.5781,0.0839,3.2179,4.8384,4.7255,0.0434,2.564,61.0552,115.4846
22556,8.5781,0.0828,3.4919,4.7115,4.5695,0.044,2.5683,61.0692,115.4853
22557,8.5781,0.0812,3.7277,4.7073,4.5907,0.0455,2.5734,61.1148,115.5171
22558,8.5781,0.0793,3.6173,4.7052,4.6778,0.0467,2.5768,61.1604,115.5489
22559,8.5781,0.0776,4.103,4.6864,4.7251,0.0475,2.5783,61.4503,115.8463
22560,8.5781,0.0767,4.3411,4.6368,4.7156,0.0479,2.5787,61.7762,116.1828
22561,8.5781,0.0765,3.979,4.5659,4.6762,0.0479,2.5793,62.1021,116.5194
22562,8.5781,0.0764,3.6442,4.4759,4.6281,0.0479,2.581,62.4453,116.8585
22563,8.5781,0.0754,3.5065,4.3473,4.5493,0.0475,2.583,62.7923,117.1981
22564,8.5781,0.074,3.868,4.2628,4.4873,0.0474,2.584,63.1392,117.5377
22565,8.5781,0.0734,4.2503,4.1781,4.4435,0.0486,2.5828,63.3457,117.7526
22566,8.5781,0.0744,5.1706,4.0392,4.3429,0.0522,2.5799,63.5115,117.9314
22567,8.5781,0.0774,4.3872,3.9255,4.2265,0.0578,2.5757,63.6773,118.1101
22568,8.5781,0.0818,3.2668,3.7807,4.0952,0.063,2.5695,63.7803,118.1652
22569,8.5781,0.0869,3.125,3.6432,3.9338,0.0657,2.5606,63.8599,118.174
22570,8.5781,0.0924,2.5993,3.4927,3.7252,0.0645,2.5493,63.9394,118.1827
22571,8.5781,0.098,2.5058,3.359,3.4993,0.0597,2.5374,63.9406,118.2045
22572,8.5781,0.1029,2.7009,3.2223,3.3163,0.0526,2.5282,63.9048,118.2323
22573,8.5781,0.1054,2.9917,3.1045,3.1723,0.0454,2.5241,63.869,118.2602
22574,8.5781,0.1041,2.8414,3.0265,3.1408,0.0414,2.5267,63.8924,118.3249
22575,8.5781,0.1001,2.789,2.9671,3.1641,0.0429,2.5352,63.9502,118.4111
22576,8.5781,0.0966,2.9826,2.9199,3.1704,0.0491,2.5441,64.008,118.4973
22577,8.5781,0.0962,2.8744,2.807,2.9895,0.0563,2.5463,64.1264,118.7162
22578,8.5781,0.1001,2.7912,2.6531,2.7069,0.0605,2.5384,64.288,119.0298
22579,8.5781,0.107,2.4345,2.509,2.4575,0.0606,2.5234,64.4497,119.3434
22580,8.5781,0.1154,2.9322,2.3856,2.2956,0.0586,2.5072,64.6407,119.7026
22581,8.5781,0.1231,3.0196,2.2898,2.1653,0.0565,2.4957,64.857,120.1012
22582,8.625,0.1265,3.1914,2.221,2.0811,0.0549,2.4896,65.0734,120.4999
22583,8.625,0.1311,3.2978,2.1884,2.0572,0.0531,2.4872,65.2686,120.9427
22584,8.625,0.1338,2.5848,2.1699,2.0712,0.0503,2.486,65.4416,121.4318
22585,8.625,0.1341,2.7001,2.1776,2.1344,0.0468,2.4862,65.6145,121.9209
22586,8.625,0.1315,3.0206,2.2072,2.2409,0.0444,2.4895,65.8338,122.4362
22587,8.5781,0.1299,3.0724,2.2195,2.2977,0.045,2.4969,66.112,122.985
22588,8.5781,0.1218,3.0886,2.2201,2.3025,0.0483,2.5053,66.3903,123.5339
22589,8.625,0.1179,3.1615,2.2177,2.2951,0.0514,2.5103,66.6563,124.0802
22590,8.625,0.1158,2.9286,2.2152,2.2823,0.0517,2.5094,66.9032,124.6224
22591,8.625,0.1149,3.1268,2.2207,2.2625,0.0496,2.5059,67.1502,125.1647
22592,8.5781,0.1179,3.2444,2.2232,2.2441,0.0486,2.5052,67.4,125.6473
22593,8.5781,0.1189,3.9129,2.2313,2.2301,0.0509,2.5093,67.6552,126.0158
22594,8.5781,0.1205,4.0531,2.2444,2.2029,0.0555,2.5148,67.9105,126.3843
22595,8.5781,0.1223,3.7894,2.2813,2.2002,0.0592,2.5167,68.113,126.7142
22596,8.5781,0.1236,3.6217,2.3205,2.2213,0.0599,2.5135,68.1901,126.9522
22597,8.625,0.1212,3.6231,2.3683,2.2317,0.0575,2.5069,68.2671,127.1902
22598,8.625,0.1216,3.6901,2.4433,2.282,0.0537,2.4999,68.3217,127.3402
22599,8.625,0.1215,3.6731,2.5406,2.3701,0.0502,2.4951,68.3084,127.2227
22600,8.625,0.1209,3.7941,2.6545,2.4787,0.0474,2.4936,68.2951,127.1053
22601,8.625,0.1198,3.5669,2.783,2.6203,0.0456,2.495,68.2643,126.9863
22602,8.625,0.1185,3.5086,2.9587,2.8894,0.0446,2.4983,68.1638,126.8616
22603,8.625,0.1168,4.0016,3.1616,3.1828,0.0443,2.5032,68.0632,126.7369
22604,8.625,0.1146,3.9454,3.3968,3.4439,0.0444,2.51,67.9663,126.6061
22605,8.625,0.1109,3.1638,3.6657,3.7375,0.0455,2.5197,67.8898,126.4413
22606,8.6016,0.1086,3.2229,3.9798,4.1646,0.0477,2.5303,67.8134,126.2765
22607,8.5781,0.1025,3.8102,4.231,4.5543,0.0502,2.5387,67.7355,126.1181
22608,8.5781,0.0973,3.5926,4.4842,4.9385,0.0521,2.5437,67.6459,126.0158
22609,8.5781,0.0939,4.325,4.7831,5.425,0.0524,2.5459,67.5563,125.9135
22610,8.5781,0.0922,4.6425,5.1665,5.9754,0.0514,2.5486,67.4651,125.8022
22611,8.5781,0.0902,4.8233,5.5004,6.4632,0.0498,2.554,67.346,125.538
22612,8.5781,0.0865,4.8482,5.807,6.8535,0.0477,2.5619,67.227,125.2739
22613,8.5781,0.0808,3.9071,6.2056,7.2779,0.0462,2.573,67.1088,125.0117
22614,8.5781,0.074,3.7589,6.5212,7.5987,0.0462,2.5878,66.8589,124.434
22615,8.5781,0.0672,3.4288,6.7314,7.7991,0.0478,2.604,66.6109,123.8606
22616,8.5781,0.061,3.2583,6.9412,7.9715,0.0497,2.6172,66.3628,123.2872
22617,8.5781,0.0557,3.7935,7.1316,8.1173,0.0504,2.6246,65.9451,122.536
22618,8.5781,0.0515,4.3839,7.3483,8.2401,0.0497,2.6275,65.5202,121.7773
22619,8.5781,0.0478,4.998,7.4697,8.2382,0.0484,2.6291,65.0953,121.0187
